1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
630	-0.245008	191.271196	0.003015	3.2
631	-0.236858	191.114374	0.007912	3.7
632	-0.931135	190.957893	0.014084	2.7
633	0.000000	190.801755	0.000000	1.9
634	-0.661833	190.645956	0.020832	2.5
635	-0.828894	190.490495	0.033585	3.2
636	-0.000131	190.335373	0.000131	3.2
637	-0.913638	190.180587	0.028438	3.3
638	-0.165218	190.026136	0.004904	2.1
639	-0.483001	189.872019	0.004367	2.9
640	-0.083934	189.718235	0.007549	2.8
641	-0.000059	189.564782	0.000030	3.5
642	-0.815800	189.411661	0.010418	4.4
643	-0.715717	189.258868	0.020195	3.3
644	-0.881243	189.106404	0.008726	2.8
645	-1.004226	188.954267	0.029949	2.5
646	-0.324416	188.802456	0.004689	3.7
647	-0.786005	188.650969	0.008768	3.0
648	-0.011997	188.499807	0.001351	3.6
649	-0.353951	188.348967	0.002595	2.0
650	-0.860359	188.198448	0.008135	3.9
651	-0.682101	188.048250	0.008249	3.5
652	0.000000	187.898371	0.000000	2.1
653	-0.443543	187.748810	0.005705	3.7
654	-0.000000	187.599566	0.000000	2.5
655	-0.791066	187.450638	0.014065	3.1
656	-0.503379	187.302025	0.007112	1.9
657	-0.841849	187.153725	0.009472	3.2
658	0.000000	187.005739	0.000000	3.2
659	-0.800875	186.858064	0.007967	2.9
660	-0.598939	186.710699	0.007551	3.3
661	-0.000000	186.563645	0.000000	2.4
662	-0.825952	186.416898	0.008195	1.8
663	-0.889909	186.270459	0.011907	3.8
664	-0.373724	186.124326	0.009973	4.4
665	-0.015291	185.978499	0.001355	3.0
666	-0.000000	185.832976	0.000000	2.4
667	-0.483791	185.687756	0.005170	3.0
668	-0.003605	185.542838	0.000143	3.8
669	-0.808501	185.398222	0.006272	3.8
670	-0.669620	185.253906	0.008482	3.0
671	-0.000000	185.109889	0.000000	3.1
672	-0.000000	184.966170	0.000000	2.9
673	0.000000	184.822748	0.000000	2.5
674	-0.941556	184.679623	0.036810	4.0
675	-0.850167	184.536792	0.014872	4.2
676	-0.915175	184.394256	0.008416	3.9
677	-0.000000	184.252013	0.000000	2.9
678	-0.176131	184.110062	0.008103	3.6
679	-1.002599	183.968403	0.019294	3.0
680	-0.000000	183.827034	0.000000	4.0
681	-0.901626	183.685954	0.025235	3.0
682	-1.020723	183.545163	0.010357	4.3
683	-0.000038	183.404658	0.000034	3.2
684	-0.159765	183.264441	0.003140	4.3
685	-0.086254	183.124509	0.004695	4.2
686	-1.043758	182.984861	0.024233	4.2
687	-0.686173	182.845497	0.006964	4.7
688	-0.513157	182.706416	0.011753	3.4
689	-0.930955	182.567616	0.014395	4.0
690	-0.946811	182.429098	0.014818	2.9
691	-0.796474	182.290859	0.005791	3.1
692	-0.007131	182.152899	0.000303	4.3
693	0.000000	182.015217	0.000000	3.4
694	-0.452551	181.877813	0.003918	3.6
695	-0.010987	181.740684	0.002528	4.2
696	-0.248335	181.603832	0.001759	3.4
697	-0.887817	181.467253	0.029917	3.3
698	0.000000	181.330948	0.000000	2.6
699	-0.038911	181.194916	0.000967	3.6
700	0.000000	181.059155	0.000000	3.0
701	-0.939579	180.923666	0.045894	3.0
702	-0.913824	180.788446	0.015415	3.8
703	-0.754358	180.653496	0.007361	3.4
704	-0.000000	180.518814	0.000000	2.9
705	-0.414089	180.384399	0.003523	3.7
706	-1.029304	180.250251	0.017626	3.1
707	-0.846820	180.116369	0.010262	3.7
708	-0.276676	179.982752	0.004758	4.0
709	-0.009080	179.849398	0.000104	3.6
710	-0.623421	179.716308	0.007598	4.0
711	-0.000000	179.583480	0.000000	3.5
712	-0.884533	179.450913	0.013030	4.0
713	0.000000	179.318607	0.000000	2.0
714	-0.980483	179.186561	0.005848	3.6
715	-0.136597	179.054774	0.003024	3.7
716	-0.575702	178.923245	0.012602	4.4
717	-0.449945	178.791973	0.003077	2.9
718	-1.015961	178.660958	0.013451	3.2
719	-0.557436	178.530199	0.007950	2.7
720	-0.746208	178.399694	0.008982	3.3
721	-0.262398	178.269444	0.003459	3.6
722	-0.760669	178.139447	0.007796	3.8
723	-0.980903	178.009702	0.006148	2.8
724	-0.399350	177.880209	0.005949	3.4
725	-0.715576	177.750967	0.006503	3.9
726	-0.000060	177.621975	0.000008	5.0
727	-0.715372	177.493232	0.009599	3.1
728	-0.000000	177.364738	0.000000	4.0
729	-0.858483	177.236492	0.009353	4.4
730	-0.869369	177.108492	0.017834	4.1
731	0.000000	176.980739	0.000000	4.4
732	-0.320284	176.853231	0.003530	3.8
733	-0.796159	176.725968	0.011229	4.2
734	-0.296664	176.598949	0.012457	3.9
735	-0.932268	176.472173	0.006903	3.4
736	-0.624998	176.345639	0.009579	3.8
737	-0.824280	176.219348	0.015882	4.1
738	-0.547432	176.093296	0.005620	3.5
739	-0.213357	175.967486	0.003068	3.8
740	-0.594616	175.841914	0.004930	3.8
741	0.000000	175.716581	0.000000	3.0
742	0.000000	175.591486	0.000000	2.3
743	-0.059674	175.466629	0.005869	3.4
744	-0.996920	175.342008	0.011162	3.3
745	-0.496659	175.217622	0.005703	3.3
746	-0.092331	175.093472	0.002761	4.1
747	-0.023071	174.969556	0.006381	3.8
748	-0.984972	174.845873	0.035252	4.3
749	-0.000000	174.722423	0.000000	3.2
750	-0.113017	174.599206	0.004188	3.7
751	-0.657379	174.476220	0.008812	3.0
752	-0.851632	174.353464	0.010060	2.5
753	-0.479311	174.230939	0.010631	5.0
754	-0.014122	174.108643	0.001427	3.9
755	-0.843812	173.986576	0.015804	5.1
756	0.000000	173.864737	0.000000	3.3
757	-0.005358	173.743124	0.001008	3.1
758	-0.010304	173.621739	0.000579	3.8
759	-1.010547	173.500579	0.026818	4.4
760	-0.000000	173.379645	0.000000	3.2
761	-0.758476	173.258935	0.009786	3.6
762	-0.048820	173.138449	0.001596	3.8
763	-0.782462	173.018186	0.008502	3.8
764	-0.707767	172.898146	0.008114	3.6
765	-0.023172	172.778327	0.001027	4.6
766	-0.719169	172.658730	0.008590	3.1
767	-0.000000	172.539353	0.000000	3.3
768	-0.235539	172.420196	0.005857	3.6
769	-0.669715	172.301258	0.005930	3.6
770	-0.082966	172.182539	0.003722	4.9
771	-0.516600	172.064037	0.020193	3.3
772	-0.371191	171.945753	0.005055	4.0
773	-0.000000	171.827686	0.000000	3.1
774	-0.559643	171.709834	0.007175	4.4
775	-1.071710	171.592198	0.023952	4.0
776	-0.011910	171.474776	0.001964	3.4
777	-0.589615	171.357568	0.018292	4.6
778	-0.847221	171.240574	0.054336	4.8
779	0.000000	171.123793	0.000000	3.8
780	-0.000000	171.007223	0.000000	3.3
781	-0.011440	170.890865	0.000509	5.1
782	-0.106837	170.774718	0.005744	3.2
783	-0.679005	170.658782	0.009239	3.7
784	-0.524282	170.543055	0.014695	3.9
785	-0.018568	170.427537	0.003091	3.5
786	-0.000300	170.312227	0.000127	3.0
787	-0.097991	170.197125	0.006587	3.4
788	-0.622640	170.082231	0.036147	4.1
789	-1.009934	169.967543	0.007758	3.6
790	-0.672402	169.853061	0.024627	8.5
791	-1.018288	169.738784	0.018113	9.4
792	-0.874775	169.624713	0.015621	8.5
793	-0.983001	169.510845	0.007364	9.6
794	-0.370844	169.397181	0.007864	7.5
795	-0.899528	169.283720	0.024185	4.5
796	-0.499099	169.170462	0.005151	3.4
797	-0.000000	169.057405	0.000000	4.1
798	-0.000219	168.944549	0.000020	6.9
799	-0.838875	168.831895	0.032508	4.7
800	-0.314780	168.719440	0.004629	3.0
801	-0.004660	168.607185	0.000155	3.2
802	-0.925577	168.495129	0.028053	3.1
803	0.000000	168.383271	0.000000	1.9
804	-0.692147	168.271611	0.008128	3.9
805	-0.341440	168.160148	0.012876	3.5
806	-0.298193	168.048882	0.013325	2.6
807	-0.910839	167.937812	0.031215	3.1
808	-0.888100	167.826938	0.010277	2.4
809	-0.681879	167.716258	0.026758	2.0
810	-0.859712	167.605773	0.010167	2.1
811	-0.094299	167.495482	0.003891	2.0
812	-0.000000	167.385384	0.000000	2.0
813	0.000000	167.275479	0.000000	1.6
814	-0.765846	167.165766	0.005462	2.5
815	-0.666811	167.056245	0.005018	2.5
816	-0.859130	166.946915	0.023488	2.8
817	-1.047209	166.837776	0.013349	2.6
818	-0.512709	166.728826	0.005330	1.8
819	-0.736169	166.620067	0.010368	3.3
820	-0.609800	166.511496	0.009175	2.7
821	-0.434954	166.403113	0.006718	2.0
822	-0.000147	166.294919	0.000015	2.7
823	-0.645918	166.186912	0.004930	2.7
824	-0.687288	166.079091	0.007450	3.0
825	-0.000000	165.971458	0.000000	2.4
826	-0.903964	165.864009	0.009743	3.0
827	0.000000	165.756747	0.000000	1.3
828	-1.033559	165.649669	0.006755	3.2
829	-0.587826	165.542775	0.009636	2.9
830	-0.955320	165.436065	0.010729	2.2
831	-0.840086	165.329538	0.028178	2.7
832	-0.000000	165.223194	0.000000	2.0
833	-0.000000	165.117032	0.000000	1.5
834	-0.792148	165.011052	0.006625	2.7
835	0.000000	164.905253	0.000000	2.1
836	-0.731140	164.799635	0.009886	4.0
837	-0.593970	164.694197	0.006541	3.5
838	0.000000	164.588939	0.000000	2.7
839	-0.113756	164.483859	0.003259	2.1
840	-1.010394	164.378959	0.011606	3.9
841	0.000000	164.274237	0.000000	3.8
842	-0.773148	164.169692	0.006715	4.1
843	-0.456911	164.065325	0.006249	4.8
844	-0.844747	163.961135	0.005239	5.1
845	-0.054184	163.857120	0.000628	4.3
846	-0.860524	163.753282	0.024932	4.4
847	-0.678146	163.649619	0.006859	3.2
848	-0.482779	163.546130	0.009018	2.7
849	-0.634466	163.442816	0.006816	2.1
850	0.000000	163.339676	0.000000	1.7
851	-1.073211	163.236709	0.016749	3.2
852	0.000000	163.133915	0.000000	2.2
853	0.000000	163.031294	0.000000	1.6
854	-0.378602	162.928844	0.002515	2.4
855	-0.866909	162.826566	0.039126	3.2
856	-0.000000	162.724459	0.000000	2.2
857	-0.581109	162.622523	0.007043	1.8
858	-0.411729	162.520757	0.002725	3.2
859	-0.000000	162.419160	0.000000	4.0
860	-0.031947	162.317733	0.004492	3.9
861	-0.589675	162.216474	0.008391	4.0
862	-0.000000	162.115383	0.000000	3.7
863	-0.685824	162.014461	0.028119	4.0
864	-0.615140	161.913705	0.019452	4.0
865	-0.463885	161.813117	0.009544	4.9
866	-0.306268	161.712695	0.008655	4.5
867	-0.876360	161.612439	0.009313	4.1
868	-0.071051	161.512349	0.001050	4.9
869	-0.405339	161.412424	0.003648	3.7
870	-0.008763	161.312663	0.000148	3.7
871	-0.129383	161.213067	0.001605	3.5
872	-0.039895	161.113635	0.002506	2.6
873	-0.278858	161.014366	0.006352	4.2
874	-0.152546	160.915260	0.003995	3.6
875	-0.000674	160.816316	0.000074	2.9
876	-0.000006	160.717535	0.000002	1.8
877	-0.173090	160.618915	0.004235	4.1
878	-0.818376	160.520456	0.013264	4.0
879	-0.739740	160.422158	0.028710	3.3
880	-0.057221	160.324021	0.002607	3.2
881	-0.623899	160.226043	0.012861	2.4
882	0.000000	160.128225	0.000000	2.9
883	-0.557432	160.030566	0.005632	2.9
884	-0.595563	159.933066	0.005202	2.4
885	-0.870257	159.835723	0.009307	2.0
886	-0.000000	159.738539	0.000000	1.7
887	-0.037159	159.641512	0.002328	3.8
888	-0.905250	159.544642	0.017386	1.6
889	0.000000	159.447929	0.000000	3.8
890	-1.024182	159.351372	0.008404	3.3
891	-0.486982	159.254971	0.004585	1.9
892	-0.077833	159.158725	0.004721	3.3
893	-0.482985	159.062634	0.005344	2.8
894	-0.763510	158.966697	0.009879	3.4
895	-0.474160	158.870915	0.012758	1.9
896	-1.080863	158.775286	0.012761	2.4
897	-0.773173	158.679811	0.006543	2.3
898	-0.880064	158.584489	0.025074	2.0
899	-0.879379	158.489319	0.005470	2.8
900	-0.766460	158.394302	0.009592	2.9
901	-0.733496	158.299436	0.008412	1.6
902	-0.000000	158.204721	0.000000	3.3
903	-1.069549	158.110158	0.020116	2.6
904	-0.661992	158.015745	0.007838	2.2
905	0.000000	157.921482	0.000000	2.1
906	-0.329696	157.827369	0.004868	2.5
907	0.000000	157.733406	0.000000	2.8
908	-0.822537	157.639591	0.021546	1.9
909	-0.000000	157.545925	0.000000	3.1
910	-0.329623	157.452408	0.003215	2.1
911	-0.370749	157.359038	0.010017	2.2
912	-1.050156	157.265816	0.018681	1.7
913	-0.927757	157.172741	0.026073	2.9
914	-0.731759	157.079813	0.004791	3.1
915	-0.680541	156.987031	0.005984	2.1
916	-0.614012	156.894395	0.004397	4.6
917	-1.065666	156.801904	0.009981	3.9
918	-1.120653	156.709559	0.020919	3.3
919	-0.717621	156.617359	0.006442	3.5
920	-0.484369	156.525304	0.014651	3.4
921	-0.826544	156.433392	0.015999	3.8
922	-0.000000	156.341624	0.000001	3.4
923	-0.683994	156.250000	0.008986	4.8
924	-0.000000	156.158519	0.000000	3.8
925	-0.619207	156.067180	0.007376	5.1
926	-1.004706	155.975984	0.008112	4.4
927	-0.127105	155.884930	0.009708	3.8
928	-0.357182	155.794017	0.003098	4.3
929	-0.034490	155.703246	0.005382	5.2
930	-0.000000	155.612615	0.000000	4.6
931	-0.764689	155.522125	0.005609	5.4
932	-1.041495	155.431775	0.027658	5.8
933	-0.783084	155.341565	0.005419	6.5
934	-0.000000	155.251495	0.000000	4.3
935	-0.003679	155.161563	0.000565	4.5
936	-0.949952	155.071771	0.011438	7.2
937	-0.000001	154.982117	0.000003	3.8
938	-0.671611	154.892601	0.010748	5.3
939	0.000000	154.803222	0.000000	3.0
940	-0.059008	154.713981	0.006447	3.5
941	-0.000287	154.624878	0.000021	4.7
942	-0.491372	154.535910	0.012124	4.3
943	-0.095517	154.447080	0.002500	3.5
944	-0.473393	154.358385	0.004814	4.6
945	-0.869765	154.269826	0.025387	5.3
946	-0.626328	154.181402	0.008558	5.4
947	-0.585563	154.093114	0.006989	5.4
948	-0.671965	154.004960	0.013571	4.3
949	-0.801564	153.916940	0.007605	5.4
950	-0.672589	153.829054	0.008372	5.0
951	-0.000000	153.741303	0.000000	4.2
952	-0.583654	153.653684	0.007913	4.5
953	-0.002574	153.566198	0.000087	5.3
954	0.000000	153.478846	0.000000	4.4
955	-0.937295	153.391625	0.020244	4.1
956	-0.767790	153.304537	0.010891	4.7
957	-0.687920	153.217580	0.011500	5.1
958	-0.972989	153.130755	0.010908	4.4
959	-0.713603	153.044061	0.009261	6.4
960	-0.918111	152.957498	0.008038	5.6
961	-0.782528	152.871065	0.008961	5.2
962	-0.000000	152.784762	0.000000	6.1
963	-1.077303	152.698589	0.010197	5.7
964	-0.053044	152.612545	0.001570	6.6
965	-0.491579	152.526631	0.004992	6.0
966	-1.016196	152.440845	0.018009	6.0
967	0.000000	152.355188	0.000000	4.5
968	-0.582632	152.269660	0.007808	4.3
969	-0.623027	152.184259	0.004279	6.0
970	-0.454219	152.098986	0.007964	5.7
971	-0.153499	152.013840	0.001563	5.8
972	-0.559089	151.928821	0.009168	5.6
973	-0.326204	151.843928	0.007489	6.1
974	-0.772480	151.759163	0.012539	5.7
975	-0.829993	151.674523	0.008302	6.1
976	-0.785175	151.590009	0.025685	4.7
977	-1.130612	151.505620	0.024708	6.7
978	-0.460910	151.421357	0.012897	5.6
979	-1.036533	151.337218	0.018601	4.5
980	-0.576269	151.253204	0.006921	4.3
981	-0.000000	151.169314	0.000000	3.8
982	-0.000000	151.085549	0.000000	3.1
983	-0.452252	151.001907	0.012108	2.2
984	-0.882052	150.918388	0.007906	3.5
985	-0.326753	150.834992	0.005316	2.0
986	-0.453301	150.751719	0.006678	3.5
987	-0.000536	150.668569	0.000092	2.1
988	-0.041826	150.585541	0.000688	1.9
989	-0.935883	150.502634	0.007442	4.3
990	-0.371113	150.419849	0.004965	2.0
991	-0.692106	150.337186	0.036003	2.2
992	-0.742718	150.254644	0.006707	2.3
993	-0.544943	150.172222	0.006036	2.1
994	-0.000000	150.089921	0.000000	3.4
995	0.000000	150.007740	0.000000	2.5
996	-0.000000	149.925679	0.000000	2.0
997	-0.752934	149.843737	0.020168	3.6
998	-0.000000	149.761915	0.000000	1.9
999	-0.000950	149.680212	0.000054	2.8
1000	-0.000000	149.598627	0.000000	3.1
1001	-0.120054	149.517161	0.003111	1.7
1002	-0.118037	149.435814	0.004535	2.6
1003	-0.810895	149.354584	0.007617	2.8
1004	-0.271973	149.273472	0.009875	3.4
1005	-0.038799	149.192477	0.001892	2.8
1006	-0.271504	149.111599	0.002273	2.9
1007	0.000000	149.030838	0.000000	1.7
1008	-0.735428	148.950194	0.005717	4.3
1009	-0.588594	148.869666	0.006246	2.5
1010	-0.000418	148.789253	0.000022	3.1
1011	-0.000000	148.708957	0.000000	2.6
1012	-1.049369	148.628776	0.009524	3.3
1013	-0.000004	148.548710	0.000003	3.4
1014	-0.983481	148.468759	0.012060	3.6
1015	-0.089500	148.388923	0.002767	3.5
1016	0.000000	148.309201	0.000000	2.7
1017	-0.899195	148.229594	0.031638	3.2
1018	-0.000000	148.150100	0.000000	2.1
1019	-0.000069	148.070719	0.000072	2.5
1020	-0.947303	147.991452	0.009141	1.9
1021	0.000000	147.912298	0.000000	2.3
1022	-0.000000	147.833257	0.000000	2.0
1023	-0.914392	147.754329	0.033794	1.7
1024	-0.480981	147.675512	0.004244	2.5
1025	-0.899862	147.596808	0.008189	3.2
1026	-0.177223	147.518216	0.007508	1.8
1027	-0.608625	147.439735	0.007504	2.2
1028	-0.782110	147.361365	0.008539	2.0
1029	-0.000000	147.283106	0.000000	1.8
1030	-0.794365	147.204958	0.043061	2.9
1031	-0.177781	147.126920	0.004034	2.4
1032	-0.028738	147.048993	0.003133	1.6
1033	-0.874230	146.971175	0.007944	3.3
1034	-0.967952	146.893468	0.028181	2.2
1035	-1.014276	146.815869	0.030217	1.8
1036	-0.960425	146.738380	0.007649	3.3
1037	-0.670818	146.661000	0.006529	2.2
1038	-0.527411	146.583729	0.005983	3.2
1039	-0.680684	146.506566	0.007184	2.7
1040	-1.016776	146.429511	0.024528	1.8
1041	-0.845734	146.352565	0.010992	2.6
1042	-0.468465	146.275726	0.002971	3.5
1043	-0.000576	146.198994	0.000034	1.7
1044	-0.780556	146.122370	0.010627	3.1
1045	-0.608780	146.045853	0.007484	2.8
1046	-0.000709	145.969442	0.000259	2.3
1047	-0.826766	145.893139	0.006620	2.6
1048	-0.349755	145.816941	0.007274	1.9
1049	-0.468713	145.740849	0.004683	1.9
1050	-0.395213	145.664863	0.007422	2.3
1051	-0.512326	145.588983	0.004390	1.8
1052	-0.000000	145.513208	0.000000	2.3
1053	-0.284143	145.437538	0.005733	2.2
1054	-0.690830	145.361973	0.008962	2.6
1055	-0.871086	145.286513	0.016484	2.4
1056	-0.967057	145.211157	0.016486	1.9
1057	-0.479421	145.135905	0.010076	3.0
1058	-0.022208	145.060757	0.000372	3.6
1059	-0.823230	144.985712	0.024726	2.6
1060	-0.616721	144.910771	0.005044	1.8
1061	-0.122273	144.835934	0.002141	3.6
1062	-0.005082	144.761199	0.000484	1.5
1063	-0.821056	144.686567	0.010826	2.9
1064	-0.839211	144.612037	0.033514	2.8
1065	-0.246885	144.537610	0.008947	2.8
1066	-0.830945	144.463285	0.010359	3.8
1067	-0.970290	144.389062	0.006418	1.8
1068	-0.667637	144.314940	0.008563	3.5
1069	-0.920050	144.240920	0.018482	2.0
1070	-0.732163	144.167001	0.020996	2.9
1071	-0.721730	144.093182	0.011855	2.3
1072	-0.435722	144.019465	0.013020	1.6
1073	-0.848652	143.945848	0.022098	2.3
1074	-0.715773	143.872331	0.007948	3.2
1075	-0.447195	143.798914	0.006326	1.7
1076	-0.847554	143.725597	0.017510	2.6
1077	-0.840947	143.652380	0.012612	1.6
1078	0.000000	143.579262	0.000000	3.8
1079	-0.831753	143.506243	0.023397	1.9
1080	-0.351331	143.433323	0.004620	3.7
1081	-0.966752	143.360502	0.015901	2.8
1082	-0.899276	143.287780	0.024387	3.0
1083	-0.416302	143.215155	0.004168	3.3
1084	-0.016351	143.142629	0.004667	3.0
1085	-0.127214	143.070201	0.004555	3.7
1086	-0.823246	142.997870	0.007062	3.7
1087	0.000000	142.925637	0.000000	3.0
1088	-0.982661	142.853501	0.008595	2.6
1089	-0.000000	142.781462	0.000000	3.0
1090	-0.918301	142.709519	0.022385	2.6
1091	-0.117656	142.637674	0.007333	3.4
1092	-0.153368	142.565924	0.007024	1.9
1093	-0.735079	142.494271	0.019297	4.1
1094	-0.687483	142.422714	0.007140	1.8
1095	-0.724594	142.351252	0.004200	3.4
1096	-1.012655	142.279886	0.023137	1.9
1097	0.000000	142.208616	0.000000	2.0
1098	-0.218512	142.137440	0.002061	2.9
1099	-0.561744	142.066360	0.008581	3.6
1100	-0.555801	141.995374	0.005507	2.2
1101	-0.000000	141.924483	0.000000	1.7
1102	-0.918235	141.853685	0.005961	2.6
1103	-0.662623	141.782983	0.010282	3.4
1104	-0.000000	141.712373	0.000000	1.9
1105	-0.903492	141.641858	0.005404	2.8
1106	-0.486350	141.571436	0.006852	2.7
1107	-0.510297	141.501108	0.017965	2.2
1108	-0.548806	141.430872	0.005489	4.1
1109	-0.402319	141.360730	0.005314	2.7
1110	0.000000	141.290680	0.000000	1.7
1111	-0.483211	141.220722	0.007952	2.5
1112	0.000000	141.150857	0.000000	2.1
1113	-0.373014	141.081084	0.004188	3.6
1114	0.000000	141.011403	0.000000	2.4
1115	-0.583251	140.941813	0.006839	2.0
1116	-0.000601	140.872315	0.000090	4.1
1117	-0.861476	140.802909	0.008143	3.5
1118	-0.000000	140.733593	0.000000	2.0
1119	-0.369021	140.664369	0.002416	1.8
1120	-0.704217	140.595235	0.008466	2.9
1121	0.000000	140.526192	0.000000	3.6
1122	-0.000011	140.457239	0.000007	1.9
1123	-0.370193	140.388376	0.007694	1.9
1124	-0.059546	140.319603	0.004020	3.0
1125	-0.337298	140.250920	0.004980	2.0
1126	-0.995079	140.182326	0.010437	2.2
1127	-0.000000	140.113822	0.000000	1.5
1128	-0.630602	140.045407	0.007515	2.3
1129	-0.918968	139.977081	0.022849	2.0
1130	-1.067143	139.908844	0.013098	2.3
1131	-0.624829	139.840696	0.007362	1.7
1132	-0.810617	139.772635	0.007389	2.8
1133	-0.761386	139.704664	0.009446	2.0
1134	-1.098428	139.636780	0.031402	1.8
1135	0.000000	139.568984	0.000000	3.0
1136	-0.859110	139.501276	0.006758	2.7
1137	0.000000	139.433655	0.000000	2.0
1138	-0.275798	139.366122	0.002470	1.9
1139	-0.002112	139.298676	0.000264	2.9
1140	-0.951249	139.231317	0.009549	2.9
1141	-0.000000	139.164045	0.000000	2.7
1142	-0.785282	139.096859	0.007743	1.9
1143	-0.520391	139.029760	0.010248	3.4
1144	0.000000	138.962747	0.000000	1.6
1145	-0.000000	138.895820	0.000000	3.0
1146	-0.049372	138.828978	0.003628	1.9
1147	-0.824393	138.762223	0.005571	2.3
1148	-0.012317	138.695553	0.001215	2.4
1149	-0.371921	138.628969	0.005396	2.8
1150	-0.000703	138.562469	0.000185	3.0
1151	-0.005891	138.496055	0.000776	2.3
1152	-0.000000	138.429725	0.000000	3.1
1153	-0.383042	138.363481	0.005010	3.3
1154	-0.896862	138.297320	0.017936	2.1
1155	-1.015342	138.231244	0.008429	3.8
1156	-0.957807	138.165252	0.020144	2.7
1157	-0.045717	138.099344	0.002805	2.0
1158	-0.862695	138.033520	0.009112	2.2
1159	-0.268371	137.967779	0.008886	2.1
1160	-0.840265	137.902122	0.035878	2.4
1161	0.000000	137.836548	0.000000	1.8
1162	-0.665785	137.771057	0.013267	3.3
1163	-0.853313	137.705649	0.010139	2.4
1164	-0.542659	137.640324	0.009806	1.7
1165	-0.000429	137.575081	0.000042	3.3
1166	-0.000000	137.509921	0.000000	2.0
1167	-0.000296	137.444842	0.000035	2.5
1168	-1.065204	137.379846	0.044786	1.8
1169	0.000000	137.314932	0.000000	2.6
1170	-0.992325	137.250100	0.059947	1.9
1171	-0.859903	137.185349	0.009836	2.8
1172	-0.508686	137.120680	0.006516	2.7
1173	-0.744136	137.056092	0.019083	2.3
1174	-0.528706	136.991585	0.017185	1.8
1175	-0.429113	136.927158	0.009900	3.9
1176	-0.883262	136.862813	0.044498	2.4
1177	-0.000471	136.798548	0.000050	2.2
1178	-0.327369	136.734363	0.018014	3.3
1179	-1.033338	136.670259	0.028425	1.7
1180	-0.987628	136.606235	0.008798	3.9
1181	-0.633240	136.542291	0.034625	2.5
1182	-0.000087	136.478426	0.000011	3.4
1183	-0.200086	136.414641	0.004988	2.6
1184	-0.020508	136.350936	0.001852	2.0
1185	-0.007491	136.287310	0.000539	3.5
1186	-0.933900	136.223763	0.010170	3.4
1187	-0.004857	136.160295	0.000448	2.1
1188	-0.802756	136.096905	0.007228	2.7
1189	-1.049361	136.033594	0.020471	2.3
1190	-0.693463	135.970362	0.006454	2.2
1191	0.000000	135.907208	0.000000	3.2
1192	-0.001073	135.844133	0.000228	1.8
1193	-0.709267	135.781135	0.009596	3.3
1194	-0.000852	135.718215	0.000070	2.3
1195	-0.306467	135.655373	0.008032	2.7
1196	-0.330053	135.592608	0.005075	2.6
1197	-0.025651	135.529921	0.001243	2.1
1198	-0.652229	135.467311	0.006492	3.1
1199	-0.006554	135.404778	0.000131	2.4
1200	0.000000	135.342322	0.000000	1.5
1201	-0.000000	135.279942	0.000000	2.9
1202	-0.251805	135.217640	0.002171	2.2
1203	-0.016935	135.155413	0.001710	3.2
1204	-0.902168	135.093263	0.005387	2.8
1205	-0.710341	135.031190	0.007081	2.2
1206	-1.086133	134.969192	0.029154	1.8
1207	-0.816943	134.907270	0.013954	2.2
1208	-0.998081	134.845424	0.036018	3.6
1209	-0.000000	134.783653	0.000000	2.2
1210	-0.002776	134.721958	0.000068	2.0
1211	-0.700898	134.660338	0.005890	3.7
1212	-0.373620	134.598793	0.006252	2.0
1213	-0.000000	134.537323	0.000000	1.9
1214	-1.088690	134.475927	0.018415	3.3
1215	-0.641218	134.414607	0.019556	1.9
1216	0.000000	134.353361	0.000000	2.6
1217	-0.900896	134.292189	0.040296	3.1
1218	0.000000	134.231092	0.000000	3.2
1219	-0.961449	134.170068	0.015030	3.1
1220	-0.456224	134.109119	0.015444	3.3
1221	-0.461526	134.048243	0.006447	3.6
1222	0.000000	133.987441	0.000000	1.9
1223	-0.918759	133.926713	0.007250	3.0
1224	-0.660537	133.866057	0.005931	2.2
1225	-0.000026	133.805475	0.000028	2.5
1226	-1.053019	133.744966	0.009833	2.5
1227	-0.998966	133.684530	0.005470	2.6
1228	0.000000	133.624167	0.000000	1.9
1229	-0.860052	133.563877	0.019472	3.3
1230	-0.564048	133.503658	0.018791	3.3
1231	-1.128395	133.443513	0.022603	1.9
1232	-0.000000	133.383439	0.000000	3.8
1233	-0.185141	133.323437	0.006128	2.9
1234	-0.821218	133.263508	0.016040	2.4
1235	0.000000	133.203650	0.000000	1.6
1236	-0.643780	133.143864	0.021802	3.7
1237	-0.869108	133.084149	0.007201	3.1
1238	-0.518357	133.024506	0.009169	2.5
1239	0.000000	132.964934	0.000000	1.9
1240	-0.789969	132.905433	0.008443	3.1
1241	-0.873864	132.846003	0.008457	2.8
1242	-0.720337	132.786643	0.007828	2.3
1243	-0.000000	132.727355	0.000000	3.7
1244	-0.000000	132.668137	0.000000	1.8
1245	-0.000431	132.608989	0.000163	3.4
1246	-1.008076	132.549912	0.026422	2.2
1247	-0.759046	132.490904	0.012816	2.8
1248	-0.000000	132.431967	0.000000	3.0
1249	-0.179379	132.373100	0.004724	2.8
1250	-0.730694	132.314302	0.021114	3.6
1251	-0.672992	132.255574	0.006770	2.7
1252	0.000000	132.196916	0.000000	1.8
1253	-0.679746	132.138326	0.006496	3.5
1254	-0.817243	132.079806	0.010325	2.0
